BOARD;CHANNEL;TIMETAG;ENERGY;ENERGYSHORT;FLAGS
0;0;357574080000;230;38;0x0
0;0;357575916000;27;25;0x0
0;0;357576876000;22;21;0x0
0;0;357577660000;100;40;0x0
0;0;357579288000;47;24;0x0
0;0;357579856000;11;22;0x0
0;0;357580436000;87;21;0x0
0;0;357581672000;10;23;0x0
0;0;357582516000;129;22;0x0
0;0;357584396000;72;25;0x0
0;0;357586028000;80;28;0x0
0;0;357587648000;124;25;0x0
0;0;357588296000;97;25;0x0
0;0;357589668000;116;49;0x0
0;0;357590412000;35;25;0x0
0;0;357591732000;53;32;0x0
0;0;357592984000;91;45;0x0
0;0;357594192000;93;35;0x0
0;0;357594740000;65;34;0x0
0;0;357595508000;111;53;0x0
0;0;357596228000;138;36;0x0
0;0;357596800000;104;32;0x0
0;0;357597720000;177;43;0x0
0;0;357598340000;166;25;0x0
0;0;357598972000;70;29;0x0
0;0;357599608000;91;29;0x0
0;0;357600152000;153;41;0x0
0;0;357601228000;65;24;0x0
0;0;357602032000;126;45;0x0
0;0;357602560000;109;45;0x0
0;0;357603116000;100;27;0x0
0;0;357604136000;121;43;0x0
0;0;357604824000;140;42;0x0
0;0;357605580000;148;43;0x0
0;0;357606204000;143;34;0x0
0;0;357606932000;115;40;0x0
0;0;357607536000;130;41;0x0
0;0;357608296000;96;45;0x0
0;0;357608928000;92;45;0x0
0;0;357609988000;12;21;0x0
0;0;357610560000;53;25;0x0
0;0;357611564000;31;26;0x0
0;0;357612092000;121;24;0x0
0;0;357612640000;33;21;0x0
0;0;357613348000;29;27;0x0
0;0;357613920000;10;22;0x0
0;0;357614484000;50;31;0x0
0;0;357617004000;44;26;0x0
0;0;357617952000;64;33;0x0
0;0;357618540000;64;34;0x0
0;0;357619660000;179;44;0x0
0;0;357620724000;132;61;0x0
0;0;357621376000;82;44;0x0
0;0;357622964000;65;27;0x0
0;0;357624740000;118;28;0x0
0;0;357625456000;48;30;0x0
0;0;357626436000;69;39;0x0
0;0;357627380000;41;25;0x0
0;0;357627912000;121;49;0x0
0;0;357628584000;4;20;0x0
0;0;357630108000;59;26;0x0
0;0;357631388000;61;35;0x0
0;0;357632592000;99;36;0x0
0;0;357633240000;170;21;0x0
0;0;357634288000;90;48;0x0
0;0;357635224000;4095;18;0x80
0;0;357635944000;157;34;0x0
0;0;357636676000;111;37;0x0
0;0;357637224000;186;25;0x0
0;0;357637924000;55;30;0x0
0;0;357638636000;85;24;0x0
0;0;357639824000;87;34;0x0
0;0;357641264000;131;43;0x0
0;0;357642276000;54;38;0x0
0;0;357643120000;156;22;0x0
0;0;357644260000;25;23;0x0
0;0;357645668000;15;21;0x0
0;0;357647508000;58;36;0x0
0;0;357649776000;20;23;0x0
0;0;357650304000;46;38;0x0
0;0;357651008000;40;24;0x0
0;0;357651784000;68;34;0x0
0;0;357652676000;63;23;0x0
0;0;357653508000;62;35;0x0
0;0;357654184000;58;41;0x0
0;0;357654756000;73;26;0x0
0;0;357655372000;67;49;0x0
0;0;357656740000;81;32;0x0
0;0;357657516000;107;43;0x0
0;0;357658548000;86;30;0x0
0;0;357659496000;105;32;0x0
0;0;357660216000;81;37;0x0
0;0;357660944000;49;21;0x0
0;0;357661592000;96;53;0x0
0;0;357662152000;67;29;0x0
0;0;357663212000;133;49;0x0
0;0;357664072000;46;46;0x0
0;0;357664696000;47;22;0x0
0;0;357665936000;67;37;0x0
0;0;357667132000;137;37;0x0
0;0;357668560000;179;23;0x0
0;0;357669220000;56;26;0x0
0;0;357669816000;46;26;0x0
0;0;357671764000;47;36;0x0
0;0;357672644000;163;33;0x0
0;0;357673200000;36;29;0x0
0;0;357674264000;15;22;0x0
0;0;357675116000;21;31;0x0
0;0;357677072000;49;28;0x0
0;0;357677828000;60;35;0x0
0;0;357678416000;35;24;0x0
0;0;357679100000;106;28;0x0
0;0;357680792000;39;27;0x0
0;0;357682020000;75;38;0x0
0;0;357682672000;81;25;0x0
0;0;357683404000;82;32;0x0
0;0;357684040000;50;31;0x0
0;0;357685244000;108;47;0x0
0;0;357687180000;132;43;0x0
0;0;357687808000;152;48;0x0
0;0;357689848000;85;46;0x0
0;0;357690852000;37;27;0x0
0;0;357691540000;56;47;0x0
0;0;357692228000;49;32;0x0
0;0;357693132000;44;29;0x0
0;0;357693772000;65;46;0x0
0;0;357695156000;294;55;0x0
0;0;357696152000;67;35;0x0
0;0;357698364000;84;25;0x0
0;0;357699168000;57;42;0x0
0;0;357700056000;47;25;0x0
0;0;357701788000;95;34;0x0
0;0;357703016000;37;26;0x0
0;0;357704444000;80;28;0x0
0;0;357705372000;83;29;0x0
0;0;357706252000;122;31;0x0
0;0;357707032000;102;55;0x0
0;0;357708788000;27;24;0x0
0;0;357709920000;45;34;0x0
0;0;357710524000;144;53;0x0
0;0;357712528000;146;27;0x0
0;0;357713156000;84;39;0x0
0;0;357714624000;82;29;0x0
0;0;357715200000;129;22;0x0
0;0;357716628000;72;22;0x0
0;0;357717780000;105;43;0x0
0;0;357718424000;72;44;0x0
0;0;357720060000;45;37;0x0
0;0;357721248000;99;45;0x0
0;0;357722984000;26;25;0x0
0;0;357724984000;102;26;0x0
0;0;357725716000;125;31;0x0
0;0;357726260000;107;53;0x0
0;0;357727708000;15;21;0x0
0;0;357729332000;47;30;0x0
0;0;357730016000;124;40;0x0
0;0;357731976000;56;31;0x0
0;0;357732572000;53;30;0x0
0;0;357734864000;113;49;0x0
0;0;357736088000;51;31;0x0
0;0;357737776000;89;44;0x0
0;0;357738736000;62;26;0x0
0;0;357739312000;58;32;0x0
0;0;357740644000;156;28;0x0
0;0;357741508000;49;27;0x0
0;0;357742220000;122;40;0x0
0;0;357742780000;69;27;0x0
0;0;357743800000;29;26;0x0
0;0;357744400000;53;44;0x0
0;0;357745244000;34;24;0x0
0;0;357747976000;52;36;0x0
0;0;357748808000;114;38;0x0
0;0;357749496000;98;38;0x0
0;0;357750292000;88;26;0x0
0;0;357750904000;66;40;0x0
0;0;357751588000;31;24;0x0
0;0;357752372000;150;38;0x0
0;0;357752948000;131;28;0x0
0;0;357753604000;180;55;0x0
0;0;357754204000;134;40;0x0
0;0;357755840000;53;24;0x0
0;0;357757100000;135;38;0x0
0;0;357757796000;124;35;0x0
0;0;357758388000;51;30;0x0
0;0;357758972000;129;26;0x0
0;0;357759684000;40;29;0x0
0;0;357760216000;120;68;0x0
0;0;357761048000;48;37;0x0
0;0;357761784000;83;34;0x0
0;0;357762528000;101;56;0x0
0;0;357763276000;63;29;0x0
0;0;357764768000;171;47;0x0
0;0;357765324000;59;38;0x0
0;0;357766168000;53;28;0x0
0;0;357767784000;88;28;0x0
0;0;357770348000;140;32;0x0
0;0;357771800000;108;29;0x0
0;0;357772652000;70;32;0x0
0;0;357774020000;207;63;0x0
0;0;357775152000;107;31;0x0
0;0;357775788000;59;32;0x0
0;0;357776352000;42;27;0x0
0;0;357777440000;28;37;0x0
0;0;357780116000;101;31;0x0
0;0;357780808000;118;23;0x0
0;0;357782096000;72;35;0x0
0;0;357783232000;48;27;0x0
0;0;357783808000;75;26;0x0
0;0;357784464000;63;35;0x0
0;0;357785464000;61;24;0x0
0;0;357786424000;86;34;0x0
0;0;357787104000;28;24;0x0
0;0;357788724000;90;38;0x0
0;0;357789296000;54;31;0x0
0;0;357790352000;112;50;0x0
0;0;357790920000;46;27;0x0
0;0;357791460000;86;30;0x0
0;0;357792112000;35;23;0x0
0;0;357793288000;168;45;0x0
0;0;357795708000;161;27;0x0
0;0;357797228000;78;27;0x0
0;0;357799988000;55;28;0x0
0;0;357801484000;39;26;0x0
0;0;357802436000;87;27;0x0
0;0;357803352000;139;69;0x0
0;0;357804164000;40;22;0x0
0;0;357804896000;42;29;0x0
0;0;357805572000;43;29;0x0
0;0;357806564000;127;32;0x0
0;0;357807364000;142;47;0x0
0;0;357808048000;56;29;0x0
0;0;357808664000;104;25;0x0
0;0;357809524000;94;30;0x0
0;0;357810208000;244;25;0x0
0;0;357812032000;49;32;0x0
0;0;357813232000;110;48;0x0
0;0;357813884000;118;39;0x0
0;0;357814888000;122;34;0x0
0;0;357816052000;80;46;0x0
0;0;357817408000;7;19;0x0
0;0;357817988000;76;28;0x0
0;0;357818580000;54;21;0x0
0;0;357819208000;75;43;0x0
0;0;357819964000;174;21;0x0
0;0;357820840000;106;62;0x0
0;0;357821392000;59;24;0x0
0;0;357822804000;50;20;0x0
0;0;357824076000;118;54;0x0
0;0;357824960000;165;47;0x0
0;0;357825808000;163;27;0x0
0;0;357826360000;153;73;0x0
0;0;357827580000;58;25;0x0
0;0;357828184000;99;32;0x0
0;0;357828928000;100;39;0x0
0;0;357829788000;31;26;0x0
0;0;357830360000;72;38;0x0
0;0;357831308000;83;43;0x0
0;0;357832456000;73;29;0x0
0;0;357833060000;116;50;0x0
0;0;357833640000;173;52;0x0
0;0;357834208000;95;42;0x0
0;0;357834884000;139;46;0x0
0;0;357835436000;48;31;0x0
0;0;357837220000;158;53;0x0
0;0;357837880000;95;31;0x0
0;0;357838628000;35;28;0x0
0;0;357839396000;179;58;0x0
0;0;357840008000;98;37;0x0
0;0;357841008000;37;28;0x0
0;0;357841564000;55;33;0x0
0;0;357842368000;42;30;0x0
0;0;357844796000;53;33;0x0
0;0;357845384000;81;30;0x0
0;0;357846176000;32;24;0x0
0;0;357849008000;91;39;0x0
0;0;357850052000;56;31;0x0
0;0;357850932000;85;33;0x0
0;0;357851632000;124;51;0x0
0;0;357853232000;151;52;0x0
0;0;357854788000;165;54;0x0
0;0;357855440000;44;28;0x0
0;0;357856668000;80;27;0x0
0;0;357859020000;75;48;0x0
0;0;357859824000;42;31;0x0
0;0;357860384000;37;30;0x0
0;0;357861148000;50;30;0x0
0;0;357861732000;26;26;0x0
0;0;357862532000;39;25;0x0
0;0;357864040000;38;25;0x0
0;0;357864616000;134;29;0x0
0;0;357865196000;32;23;0x0
0;0;357865924000;44;27;0x0
0;0;357867504000;86;37;0x0
0;0;357868716000;132;26;0x0
0;0;357869624000;60;34;0x0
0;0;357870572000;147;30;0x0
0;0;357872784000;74;50;0x0
0;0;357874784000;84;29;0x0
0;0;357877892000;88;26;0x0
0;0;357878968000;49;29;0x0
0;0;357879536000;50;30;0x0
0;0;357880104000;134;48;0x0
0;0;357880980000;49;29;0x0
0;0;357881640000;41;29;0x0
0;0;357882280000;125;39;0x0
0;0;357882844000;95;35;0x0
0;0;357883768000;42;38;0x0
0;0;357885160000;3;20;0x0
0;0;357886216000;90;39;0x0
0;0;357887736000;76;42;0x0
0;0;357888908000;62;34;0x0
0;0;357889748000;86;41;0x0
0;0;357890480000;150;25;0x0
0;0;357891296000;47;35;0x0
0;0;357891828000;70;28;0x0
0;0;357892644000;72;44;0x0
0;0;357893664000;62;23;0x0
0;0;357894304000;37;21;0x0
0;0;357894908000;123;45;0x0
0;0;357896232000;141;28;0x0
0;0;357896936000;40;32;0x0
0;0;357897592000;88;47;0x0
0;0;357898236000;134;25;0x0
0;0;357900684000;79;31;0x0
0;0;357901876000;170;29;0x0
0;0;357902528000;76;26;0x0
0;0;357903080000;17;27;0x0
0;0;357903904000;46;31;0x0
0;0;357904456000;67;24;0x0
0;0;357905348000;37;21;0x0
0;0;357906152000;37;26;0x0
0;0;357906944000;132;48;0x0
0;0;357907568000;75;28;0x0
0;0;357908752000;99;23;0x0
0;0;357909820000;113;35;0x0
0;0;357911140000;132;36;0x0
0;0;357912032000;156;38;0x0
0;0;357912632000;76;29;0x0
0;0;357913432000;42;47;0x0
0;0;357914044000;64;24;0x0
0;0;357915192000;98;35;0x0
0;0;357915748000;130;39;0x0
0;0;357916508000;39;24;0x0
0;0;357917868000;109;22;0x0
0;0;357918960000;67;40;0x0
0;0;357921004000;100;52;0x0
0;0;357922392000;114;37;0x0
0;0;357924568000;119;29;0x0
0;0;357925104000;24;22;0x0
0;0;357925916000;41;26;0x0
0;0;357926760000;80;28;0x0
0;0;357927964000;66;26;0x0
0;0;357929724000;34;28;0x0
0;0;357930816000;61;30;0x0
0;0;357931352000;144;48;0x0
0;0;357932332000;85;54;0x0
0;0;357933056000;23;24;0x0
0;0;357933584000;76;45;0x0
0;0;357934540000;44;41;0x0
0;0;357935128000;98;34;0x0
0;0;357937916000;35;25;0x0
0;0;357938896000;64;37;0x0
0;0;357939884000;54;32;0x0
0;0;357940800000;42;29;0x0
0;0;357943088000;80;26;0x0
0;0;357943660000;108;35;0x0
0;0;357944868000;159;32;0x0
0;0;357945656000;37;28;0x0
0;0;357946440000;100;25;0x0
0;0;357947176000;94;24;0x0
0;0;357947736000;83;29;0x0
0;0;357950256000;148;34;0x0
0;0;357950964000;57;34;0x0
0;0;357951984000;158;42;0x0
0;0;357952616000;56;38;0x0
0;0;357953768000;113;32;0x0
0;0;357954556000;66;35;0x0
0;0;357955428000;30;26;0x0
0;0;357956268000;103;41;0x0
0;0;357957216000;54;30;0x0
0;0;357957908000;83;23;0x0
0;0;357958500000;57;32;0x0
0;0;357959520000;92;29;0x0
0;0;357960228000;38;23;0x0
0;0;357960788000;27;27;0x0
0;0;357961336000;141;54;0x0
0;0;357961972000;177;43;0x0
0;0;357963164000;116;28;0x0
0;0;357963840000;8;19;0x0
0;0;357964724000;37;47;0x0
0;0;357966124000;163;52;0x0
0;0;357967948000;25;36;0x0
0;0;357969752000;133;27;0x0
0;0;357972604000;85;31;0x0
0;0;357973800000;29;23;0x0
0;0;357977944000;146;25;0x0
0;0;357980076000;92;35;0x0
0;0;357981308000;109;38;0x0
0;0;357981876000;54;30;0x0
0;0;357984660000;85;43;0x0
0;0;357986400000;41;30;0x0
0;0;357987136000;106;24;0x0
0;0;357988004000;104;26;0x0
0;0;357988580000;216;47;0x0
0;0;357989156000;63;36;0x0
0;0;357989892000;33;24;0x0
0;0;357991160000;167;34;0x0
0;0;357992100000;61;37;0x0
0;0;357992740000;64;35;0x0
0;0;357994412000;94;46;0x0
0;0;357994960000;87;40;0x0
0;0;357995744000;22;26;0x0
0;0;357997496000;130;44;0x0
0;0;357998028000;58;33;0x0
0;0;357998740000;96;40;0x0
0;0;358000596000;92;20;0x0
0;0;358001180000;53;26;0x0
0;0;358002296000;69;38;0x0
0;0;358002988000;72;23;0x0
0;0;358003572000;68;39;0x0
0;0;358004476000;71;28;0x0
0;0;358006840000;80;24;0x0
0;0;358007588000;152;48;0x0
0;0;358008224000;100;39;0x0
0;0;358009976000;70;25;0x0
0;0;358011076000;98;36;0x0
0;0;358012108000;120;38;0x0
0;0;358013300000;66;28;0x0
0;0;358014736000;68;34;0x0
0;0;358015656000;29;21;0x0
0;0;358017288000;40;26;0x0
0;0;358017972000;71;46;0x0
0;0;358019276000;88;50;0x0
0;0;358021416000;63;40;0x0
0;0;358022584000;63;33;0x0
0;0;358024276000;47;30;0x0
0;0;358027344000;32;23;0x0
0;0;358028072000;80;24;0x0
0;0;358028792000;99;29;0x0
0;0;358029484000;29;25;0x0
0;0;358030224000;113;37;0x0
0;0;358030832000;196;52;0x0
0;0;358032012000;64;34;0x0
0;0;358033076000;89;24;0x0
0;0;358033704000;94;29;0x0
0;0;358034536000;50;21;0x0
0;0;358036556000;68;21;0x0
0;0;358037180000;53;28;0x0
0;0;358037784000;41;28;0x0
0;0;358039236000;174;23;0x0
0;0;358039944000;73;35;0x0
0;0;358041016000;33;35;0x0
0;0;358043148000;122;31;0x0
0;0;358044100000;82;32;0x0
0;0;358045224000;30;25;0x0
0;0;358046208000;112;31;0x0
0;0;358046976000;49;33;0x0
0;0;358048328000;115;23;0x0
0;0;358049788000;73;24;0x0
0;0;358050740000;151;46;0x0
0;0;358051928000;145;42;0x0
0;0;358052936000;91;35;0x0
0;0;358053624000;113;38;0x0
0;0;358054156000;148;55;0x0
0;0;358055072000;91;40;0x0
0;0;358055628000;126;28;0x0
0;0;358056824000;149;48;0x0
0;0;358057448000;55;33;0x0
0;0;358058908000;111;38;0x0
0;0;358060660000;81;53;0x0
0;0;358061308000;96;24;0x0
0;0;358062944000;142;48;0x0
0;0;358063900000;31;23;0x0
0;0;358064592000;82;41;0x0
0;0;358065604000;96;36;0x0
0;0;358066684000;62;22;0x0
0;0;358068464000;73;39;0x0
0;0;358069020000;104;52;0x0
0;0;358069768000;55;47;0x0
0;0;358070476000;63;28;0x0
0;0;358071668000;128;39;0x0
0;0;358072540000;54;30;0x0
0;0;358073156000;37;24;0x0
0;0;358074316000;67;24;0x0
0;0;358075468000;86;35;0x0
0;0;358077648000;81;42;0x0
0;0;358078748000;71;37;0x0
0;0;358079540000;39;25;0x0
0;0;358081336000;35;24;0x0
0;0;358082516000;92;28;0x0
0;0;358083288000;162;46;0x0
0;0;358084532000;36;33;0x0
0;0;358086932000;34;24;0x0
0;0;358087608000;46;29;0x0
0;0;358088612000;63;40;0x0
0;0;358089608000;75;24;0x0
0;0;358090168000;52;35;0x0
0;0;358090964000;139;33;0x0
0;0;358091604000;49;27;0x0
0;0;358092696000;68;27;0x0
0;0;358093672000;24;21;0x0
0;0;358094424000;91;45;0x0
0;0;358095052000;219;61;0x0
0;0;358096156000;63;24;0x0
0;0;358097604000;42;28;0x0
0;0;358098132000;97;43;0x0
0;0;358098720000;113;35;0x0
0;0;358099268000;101;67;0x0
0;0;358099984000;129;23;0x0
0;0;358100532000;107;22;0x0
0;0;358101148000;71;34;0x0
0;0;358102064000;4;22;0x0
0;0;358104012000;90;32;0x0
0;0;358104648000;140;39;0x0
0;0;358105492000;107;45;0x0
0;0;358106272000;168;56;0x0
0;0;358106980000;109;37;0x0
0;0;358107708000;160;38;0x0
0;0;358108240000;140;52;0x0
0;0;358108836000;152;45;0x0
0;0;358110144000;77;27;0x0
0;0;358111328000;86;32;0x0
0;0;358112288000;95;52;0x0
0;0;358113096000;48;31;0x0
0;0;358113640000;27;22;0x0
0;0;358114964000;69;28;0x0
0;0;358115628000;27;25;0x0
0;0;358116160000;22;23;0x0
0;0;358117388000;39;26;0x0
0;0;358118128000;45;27;0x0
0;0;358119428000;111;36;0x0
0;0;358120388000;32;28;0x0
0;0;358121076000;32;29;0x0
0;0;358122752000;11;19;0x0
0;0;358123896000;47;31;0x0
0;0;358126124000;87;41;0x0
0;0;358126904000;56;41;0x0
0;0;358129652000;41;27;0x0
0;0;358130200000;77;39;0x0
0;0;358131052000;126;33;0x0
0;0;358131672000;69;47;0x0
0;0;358132352000;43;29;0x0
0;0;358133156000;58;28;0x0
0;0;358133696000;142;51;0x0
0;0;358134328000;108;61;0x0
0;0;358134932000;48;31;0x0
0;0;358135544000;52;27;0x0
0;0;358136316000;49;30;0x0
0;0;358136864000;46;31;0x0
0;0;358137764000;91;27;0x0
0;0;358138376000;86;27;0x0
0;0;358138984000;40;32;0x0
0;0;358140236000;25;25;0x0
0;0;358142236000;59;23;0x0
0;0;358143868000;29;27;0x0
0;0;358144532000;139;42;0x0
0;0;358145112000;48;37;0x0
0;0;358146776000;89;39;0x0
0;0;358147604000;154;42;0x0
0;0;358148860000;65;25;0x0
0;0;358150320000;32;25;0x0
0;0;358151112000;106;34;0x0
0;0;358151788000;90;46;0x0
0;0;358152372000;47;32;0x0
0;0;358153688000;79;27;0x0
0;0;358154544000;37;25;0x0
0;0;358155368000;62;34;0x0
0;0;358155932000;159;41;0x0
0;0;358156876000;55;31;0x0
0;0;358157612000;164;44;0x0
0;0;358158900000;115;56;0x0
0;0;358159448000;68;45;0x0
0;0;358160688000;45;36;0x0
0;0;358161812000;126;41;0x0
0;0;358162480000;27;25;0x0
0;0;358163584000;237;43;0x0
0;0;358164656000;156;53;0x0
0;0;358166212000;117;49;0x0
0;0;358167192000;114;28;0x0
0;0;358168368000;24;23;0x0
0;0;358169184000;27;23;0x0
0;0;358172004000;95;39;0x0
0;0;358173192000;46;26;0x0
0;0;358174764000;52;28;0x0
0;0;358176884000;103;28;0x0
0;0;358177672000;38;24;0x0
0;0;358178220000;47;29;0x0
0;0;358178788000;47;28;0x0
0;0;358180000000;74;23;0x0
0;0;358180532000;147;70;0x0
0;0;358181112000;26;23;0x0
0;0;358182564000;97;33;0x0
0;0;358183176000;120;41;0x0
0;0;358183936000;77;31;0x0
0;0;358184500000;119;40;0x0
0;0;358185528000;55;24;0x0
0;0;358186076000;106;45;0x0
0;0;358186656000;51;35;0x0
0;0;358189288000;93;35;0x0
0;0;358190412000;62;37;0x0
0;0;358191268000;53;31;0x0
0;0;358192952000;35;26;0x0
0;0;358193672000;43;27;0x0
0;0;358195844000;75;45;0x0
0;0;358196388000;122;57;0x0
0;0;358197120000;97;33;0x0
0;0;358198124000;188;46;0x0
0;0;358199436000;66;36;0x0
0;0;358202628000;49;27;0x0
0;0;358203368000;57;29;0x0
0;0;358203896000;35;25;0x0
0;0;358204588000;125;26;0x0
0;0;358205344000;54;23;0x0
0;0;358206988000;43;24;0x0
0;0;358207668000;74;38;0x0
0;0;358208776000;26;24;0x0
0;0;358209340000;149;43;0x0
0;0;358211720000;219;64;0x0
0;0;358212508000;77;38;0x0
0;0;358213516000;16;24;0x0
0;0;358214420000;58;31;0x0
0;0;358216264000;224;54;0x0
0;0;358217260000;72;35;0x0
0;0;358217828000;122;42;0x0
0;0;358218720000;104;52;0x0
0;0;358219400000;91;40;0x0
0;0;358220344000;40;40;0x0
0;0;358221288000;81;33;0x0
0;0;358222804000;191;31;0x0
0;0;358224052000;124;35;0x0
0;0;358224612000;48;32;0x0
0;0;358225176000;60;31;0x0
0;0;358226228000;50;26;0x0
0;0;358226844000;105;44;0x0
0;0;358227416000;88;20;0x0
0;0;358228020000;101;46;0x0
0;0;358228700000;25;24;0x0
0;0;358229316000;106;31;0x0
0;0;358230632000;134;44;0x0
0;0;358232060000;136;53;0x0
0;0;358232664000;255;35;0x0
0;0;358233328000;99;46;0x0
0;0;358234636000;27;24;0x0
0;0;358235960000;119;35;0x0
0;0;358236852000;48;26;0x0
0;0;358238208000;102;25;0x0
0;0;358238816000;91;39;0x0
0;0;358239380000;93;34;0x0
0;0;358240868000;128;38;0x0
0;0;358243032000;80;50;0x0
0;0;358243860000;119;32;0x0
0;0;358244672000;66;28;0x0
0;0;358245376000;62;27;0x0
0;0;358245972000;153;43;0x0
0;0;358246736000;157;36;0x0
0;0;358247396000;7;22;0x0
0;0;358248556000;89;38;0x0
0;0;358249220000;129;26;0x0
0;0;358249764000;90;21;0x0
0;0;358250300000;36;33;0x0
0;0;358250992000;100;30;0x0
0;0;358251884000;89;37;0x0
0;0;358253256000;113;41;0x0
0;0;358255240000;100;44;0x0
0;0;358256128000;18;20;0x0
0;0;358257248000;72;30;0x0
0;0;358257884000;72;44;0x0
0;0;358258916000;102;35;0x0
0;0;358259628000;192;30;0x0
0;0;358260216000;140;25;0x0
0;0;358261068000;37;50;0x0
0;0;358261672000;116;30;0x0
0;0;358262524000;98;36;0x0
0;0;358263848000;181;37;0x0
0;0;358264912000;61;33;0x0
0;0;358265440000;81;43;0x0
0;0;358266524000;27;36;0x0
0;0;358267056000;60;32;0x0
0;0;358267852000;45;30;0x0
0;0;358268612000;78;28;0x0
0;0;358270248000;104;46;0x0
0;0;358271628000;68;26;0x0
0;0;358272728000;50;29;0x0
0;0;358273512000;59;43;0x0
0;0;358275228000;48;29;0x0
0;0;358276568000;87;29;0x0
0;0;358277436000;119;25;0x0
0;0;358278100000;91;26;0x0
0;0;358278732000;85;25;0x0
0;0;358279372000;62;34;0x0
0;0;358280092000;50;31;0x0
0;0;358281316000;54;35;0x0
0;0;358281940000;34;28;0x0
0;0;358282604000;74;42;0x0
0;0;358283308000;33;25;0x0
0;0;358284016000;81;31;0x0
0;0;358284844000;57;33;0x0
0;0;358285804000;51;32;0x0
0;0;358286452000;54;32;0x0
0;0;358287944000;55;36;0x0
0;0;358288740000;110;33;0x0
0;0;358290384000;87;40;0x0
0;0;358291264000;100;30;0x0
0;0;358291980000;90;35;0x0
0;0;358292612000;52;31;0x0
0;0;358293256000;105;53;0x0
0;0;358293928000;125;45;0x0
0;0;358294500000;59;33;0x0
0;0;358296168000;84;34;0x0
0;0;358297844000;30;26;0x0
0;0;358298608000;193;37;0x0
0;0;358299448000;71;41;0x0
0;0;358300472000;68;23;0x0
0;0;358301044000;70;37;0x0
0;0;358301844000;126;27;0x0
0;0;358302468000;114;35;0x0
0;0;358303040000;69;32;0x0
0;0;358304068000;66;22;0x0
0;0;358304612000;128;73;0x0
0;0;358305220000;41;23;0x0
0;0;358306240000;137;37;0x0
0;0;358307412000;11;26;0x0
0;0;358308184000;93;42;0x0
0;0;358308728000;63;21;0x0
0;0;358309436000;119;50;0x0
0;0;358309992000;131;58;0x0
0;0;358313792000;80;41;0x0
0;0;358314412000;83;30;0x0
0;0;358315080000;147;26;0x0
0;0;358315696000;64;34;0x0
0;0;358316840000;84;41;0x0
0;0;358317864000;58;32;0x0
0;0;358319968000;56;35;0x0
0;0;358322092000;29;23;0x0
0;0;358323540000;55;36;0x0
0;0;358324068000;129;36;0x0
0;0;358326284000;108;23;0x0
0;0;358327092000;16;22;0x0
0;0;358327896000;95;21;0x0
0;0;358328684000;102;22;0x0
0;0;358329432000;116;31;0x0
0;0;358330080000;98;43;0x0
0;0;358330768000;95;30;0x0
0;0;358331548000;85;36;0x0
0;0;358332360000;68;22;0x0
0;0;358333280000;81;34;0x0
0;0;358334980000;112;28;0x0
0;0;358336352000;59;34;0x0
0;0;358337112000;46;32;0x0
0;0;358337796000;41;28;0x0
0;0;358339480000;53;30;0x0
0;0;358341848000;42;26;0x0
0;0;358343240000;42;27;0x0
0;0;358343856000;62;32;0x0
0;0;358348112000;71;36;0x0
0;0;358348732000;123;39;0x0
0;0;358349676000;78;39;0x0
0;0;358352124000;38;24;0x0
0;0;358352788000;88;44;0x0
0;0;358353372000;91;25;0x0
0;0;358356228000;89;41;0x0
0;0;358357200000;61;34;0x0
0;0;358358820000;66;44;0x0
0;0;358360280000;52;30;0x0
0;0;358364352000;104;32;0x0
0;0;358365052000;45;26;0x0
0;0;358367560000;98;33;0x0
0;0;358368448000;58;41;0x0
0;0;358369408000;34;22;0x0
0;0;358370576000;94;26;0x0
0;0;358371460000;33;29;0x0
0;0;358372164000;105;49;0x0
0;0;358373108000;44;26;0x0
0;0;358376372000;48;29;0x0
0;0;358377896000;76;36;0x0
0;0;358378444000;82;33;0x0
0;0;358379044000;112;43;0x0
0;0;358379580000;164;70;0x0
0;0;358380228000;124;64;0x0
0;0;358381276000;176;26;0x0
0;0;358382592000;65;26;0x0
0;0;358383740000;64;34;0x0
0;0;358384288000;47;27;0x0
0;0;358384932000;71;37;0x0
0;0;358385928000;91;39;0x0
0;0;358387484000;77;25;0x0
0;0;358388552000;175;30;0x0
0;0;358389196000;89;42;0x0
0;0;358389844000;78;32;0x0
0;0;358390468000;47;26;0x0
0;0;358391660000;98;33;0x0
0;0;358392612000;58;38;0x0
0;0;358393212000;83;41;0x0
0;0;358393880000;72;34;0x0
0;0;358394520000;136;29;0x0
0;0;358395164000;105;34;0x0
0;0;358396060000;83;41;0x0
0;0;358396980000;206;52;0x0
0;0;358397700000;117;42;0x0
0;0;358399464000;68;35;0x0
0;0;358400392000;112;50;0x0
0;0;358401468000;49;27;0x0
0;0;358406376000;91;42;0x0
0;0;358407464000;50;30;0x0
0;0;358408448000;55;32;0x0
0;0;358409504000;147;71;0x0
0;0;358412148000;55;29;0x0
0;0;358413656000;60;35;0x0
0;0;358415064000;178;26;0x0
0;0;358415828000;50;28;0x0
0;0;358417940000;45;27;0x0
0;0;358418968000;37;26;0x0
0;0;358419616000;105;67;0x0
0;0;358420208000;60;34;0x0
0;0;358420844000;194;45;0x0
0;0;358421480000;161;54;0x0
0;0;358423040000;64;26;0x0
0;0;358424088000;51;30;0x0
0;0;358424936000;197;60;0x0
0;0;358426156000;79;24;0x0
0;0;358426972000;84;41;0x0
